Goodreads_BookID	Genres
313256	['Paranormal Romance', 'Romance', 'Paranormal', 'Vampires', 'Fantasy', 'Fiction', 'Dark']
208146	['Picture Books', 'Childrens', 'Historical Fiction', 'Cultural', 'Japan', 'Family', 'Fiction']
23426	['Philosophy', 'Fiction', 'Romance', 'Psychology', 'Love', 'Essays', 'Relationships']
15791403	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook']
38030	['Chick Lit', 'Mystery', 'Fiction', 'Romance', 'Southern', 'Humor', 'Contemporary']
73184	['Spirituality', 'Religion', 'Buddhism', 'Nonfiction', 'Philosophy', 'Christianity', 'Theology']
144789	['Thriller', 'Fiction', 'Action', 'Adventure', 'Military Fiction', 'Mystery', 'Mystery Thriller']
294043	['Thriller', 'Fiction', 'Adventure', 'Action', 'Mystery', 'Science Fiction', 'Mystery Thriller']
59091	['Fiction', 'Historical Fiction', 'Southern', 'Classics', 'Southern Gothic', 'Literature', 'American']
159418	['Philosophy', 'Nonfiction', 'Classics', 'Science', 'France', 'School', 'Essays']
9064899	['Young Adult', 'Paranormal', 'Fantasy', 'Vampires', 'Romance', 'Supernatural', 'Werewolves']
18651980	['Fiction', 'Literary Fiction', 'Contemporary', 'Audiobook', 'Historical Fiction', 'Novels', 'Literature']
425377	['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Regency', 'Fiction', 'Adult']
43992	['Mystery', 'Thriller', 'Fiction', 'Suspense', 'Mystery Thriller', 'Crime', 'Audiobook']
2371	['History', 'Nonfiction', 'American History', 'Historical', 'Audiobook', '19th Century', 'United States']
276877	['Mystery', 'Thriller', 'Romantic Suspense', 'Fiction', 'Suspense', 'Romance', 'Mystery Thriller']
27868677	['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'World War II', 'Mystery', 'War']
1747896	['Nonfiction', 'True Crime', 'History', 'Mystery', 'Crime', 'Historical', 'Victorian']
17325147	['New Adult', 'Romance', 'Contemporary', 'College', 'Contemporary Romance', 'Abuse', 'Young Adult']
7268995	['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Fantasy', 'Storytime', 'Humor']
60177	['Fantasy', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Adventure', 'Middle Grade']
1170158	['Fantasy', 'Fiction', 'Young Adult', 'Classics', 'Science Fiction Fantasy', 'Science Fiction', 'Epic Fantasy']
294045	['Thriller', 'Fiction', 'Adventure', 'Action', 'Science Fiction', 'Mystery', 'Suspense']
16074748	['Middle Grade', 'Childrens', 'Graphic Novels', 'Realistic Fiction', 'Fiction', 'Romance', 'Diary']
15743075	['Romance', 'Historical Romance', 'Historical', 'Erotica', 'Historical Fiction', 'Adult', 'Erotic Romance']
3268926	['Christmas', 'Fiction', 'Holiday', 'Inspirational', 'Christian', 'Christian Fiction', 'Adult Fiction']
3216451	['Fiction', 'Mystery', 'Thriller', 'Suspense', 'Mystery Thriller', 'Crime', 'Audiobook']
3379	['Fiction', 'Canada', 'Contemporary', 'Humor', 'Novels', 'Literary Fiction', 'Literature']
19501672	['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'College', 'Young Adult', 'Fiction']
6562380	['Sports', 'Basketball', 'Nonfiction', 'Biography', 'History', 'Memoir', 'Biography Memoir']
13580928	['Young Adult', 'Mystery', 'Contemporary', 'Romance', 'Fiction', 'Adventure', 'Crime']
66676	['Fantasy', 'Forgotten Realms', 'Fiction', 'Dungeons and Dragons', 'High Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy']
12029468	['Chick Lit', 'Fiction', 'Romance', 'Audiobook', 'Womens Fiction', 'Adult Fiction', 'Contemporary']
1908511	['Picture Books', 'Childrens', 'Animals', 'Humor', 'Storytime', 'Fiction', 'Dogs']
23884	['Fiction', 'Historical Fiction', 'Magical Realism', 'Literature', 'Novels', 'Spanish Literature', 'Latin American']
18599754	['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Mental Health', 'Disability']
31304	['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook']
867387	['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Westerns', 'Thriller', 'Audiobook']
1457790	['Mystery', 'Crime', 'Thriller', 'Fiction', 'Scandinavian Literature', 'Mystery Thriller', 'Sweden']
21489683	['Mystery', 'Thriller', 'Crime', 'Fiction', 'Mystery Thriller', 'Suspense', 'Audiobook']
60142	['Fiction', 'Spanish Literature', 'Classics', 'Latin American', 'Nobel Prize', 'Latin American Literature', 'Novels']
22551809	['Nonfiction', 'Philosophy', 'Psychology', 'Self Help', 'Personal Development', 'Leadership', 'Biography']
22892122	['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Erotica', 'Adult', 'Erotic Romance']
85993	['Young Adult', 'Romance', 'Contemporary', 'Chick Lit', 'Fiction', 'Teen', 'Humor']
16479439	['Zombies', 'Horror', 'Science Fiction', 'Fantasy', 'Superheroes', 'Fiction', 'Post Apocalyptic']
89184	['Science Fiction', 'Fiction', 'Space Opera', 'Space', 'Hard Science Fiction', 'Audiobook', 'Science Fiction Fantasy']
6692041	['Historical Fiction', 'Fiction', 'Historical', 'War', 'Novels', 'Politics', 'Israel']
17800786	['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'College', 'Erotica', 'Abuse']
323289	['Romance', 'Romantic Suspense', 'Mystery', 'Suspense', 'Fiction', 'Thriller', 'Contemporary']
30919	['Fiction', 'Classics', 'Humor', 'Novels', 'British Literature', 'Journalism', 'Literature']
207694	['Chick Lit', 'Romance', 'Fiction', 'Contemporary', 'Contemporary Romance', 'British Literature', 'Humor']
19631	['Short Stories', 'Fiction', 'Literary Fiction', 'Contemporary', 'American', 'Literature', 'The United States Of America']
26252659	['Romance', 'Contemporary', 'Contemporary Romance', 'Humor', 'Adult', 'Erotica', 'New Adult']
23207027	['Fantasy', 'Young Adult', 'Young Adult Fantasy', 'Fiction', 'Romance', 'Magic', 'Audiobook']
17490	['Fantasy', 'Childrens', 'Fiction', 'Classics', 'Adventure', 'Young Adult', 'Magic']
85622	['Travel', 'Nonfiction', 'Memoir', 'Biography', 'Adventure', 'Biography Memoir', 'Autobiography']
159177	['Historical Fiction', 'Fiction', 'Civil War', 'Historical', 'War', 'Romance', 'Classics']
6422680	['Memoir', 'Nonfiction', 'Food', 'Travel', 'France', 'Romance', 'Cooking']
12846479	['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Fairies', 'Fae', 'Fiction']
5148720	['Urban Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Demons', 'Vampires']
4714126	['Graphic Novels', 'Comics', 'Horror', 'Zombies', 'Fiction', 'Post Apocalyptic', 'Graphic Novels Comics']
171001	['Nonfiction', 'Biography', 'Christian', 'Memoir', 'True Crime', 'Religion', 'Biography Memoir']
20613920	['Romance', 'Contemporary', 'Contemporary Romance', 'New Adult', 'Adult', 'Audiobook', 'Fiction']
9443405	['Fiction', 'Novels', 'Literature', 'Contemporary', 'Literary Fiction', 'American', 'Unfinished']
50039	['Music', 'Nonfiction', 'Memoir', 'Biography', 'Biography Memoir', 'Autobiography', 'Rock N Roll']
625094	['Fiction', 'Historical Fiction', 'Italy', 'Italian Literature', 'Literature', 'Novels', 'Classics']
22469	['Comics', 'Graphic Novels', 'Marvel', 'Comic Book', 'Fiction', 'X Men', 'Superheroes']
27297	['Philosophy', 'Classics', 'Nonfiction', 'China', 'History', 'Spirituality', 'Eastern Philosophy']
397456	['Fiction', 'Young Adult', 'Horror', 'Romance', 'Gothic', 'Drama', 'Mystery']
37303	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Detective']
70287	['Historical Fiction', 'Fiction', 'France', 'Historical', 'Romance', 'French Revolution', '18th Century']
231989	['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Romance', 'Adult']
50695	['Fiction', 'Literature', 'American', 'Novels', 'Literary Fiction', 'The United States Of America', 'Jewish']
12037026	['Fiction', 'Mystery', 'Suspense', 'Audiobook', 'Thriller', 'Mystery Thriller', 'Adult']
285212	['Urban Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Anthologies', 'Werewolves']
395875	['Young Adult', 'Vampires', 'Fantasy', 'Romance', 'Paranormal', 'Fiction', 'Supernatural']
1300350	['Fiction', 'Indonesian Literature', 'Novels', 'Fantasy', 'Science Fiction', 'Literature', 'Adventure']
491735	['Chick Lit', 'Fiction', 'Romance', 'Adult Fiction', 'Contemporary', 'Novels', 'Audiobook']
7701043	['Novels', 'Fiction', 'Horror', 'Fantasy', 'Crime', 'Thriller', 'Mystery']
70912	['Fiction', 'Psychology', 'Thriller', 'Novels', 'Classics', 'Contemporary', 'Philosophy']
7165405	['Fantasy', 'Magic', 'Fiction', 'High Fantasy', 'Young Adult', 'Epic Fantasy', 'Adventure']
7825557	['Fantasy', 'Middle Grade', 'Fairy Tales', 'Young Adult', 'Fiction', 'Childrens', 'Adventure']
22931009	['Reference', 'Nonfiction']
6867952	['Manga', 'Fantasy', 'Graphic Novels', 'Historical Fiction', 'Horror', 'Comics', 'Supernatural']
22021611	['Young Adult', 'Romance', 'Contemporary', 'Short Stories', 'Novella', 'New Adult', 'Fiction']
181077	['Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Classics', 'Japan']
71863	['Young Adult', 'Fiction', 'War', 'Dystopia', 'Australia', 'Adventure', 'Action']
26097	['Fiction', 'Novels', 'Philosophy', 'Literature', 'Czech Literature', 'France', 'Classics']
22296542	['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'College', 'Fiction', 'Adult']
20883847	['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Magic', 'Audiobook', 'Military Fiction']
7519866	['Fiction', 'Contemporary', 'American', 'Horror', 'Novels', 'Thriller', 'Literary Fiction']
11041	['Fiction', 'Erotica', 'Short Stories', 'Classics', 'Romance', 'France', 'Sexuality']
77661	['Mystery', 'Historical Fiction', 'Fiction', 'Crime', 'Historical', 'Classics', 'Mystery Thriller']
93799	['Fiction', 'Thriller', 'Mystery', 'Espionage', 'Mystery Thriller', 'Suspense', 'Spy Thriller']
13616	['Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Fiction', 'Horror', 'Mystery']
23122175	['Romance', 'Sports', 'New Adult', 'Sports Romance', 'Contemporary', 'Contemporary Romance', 'College']
10778410	['Fantasy', 'Young Adult', 'Dystopia', 'Magic', 'Fiction', 'Paranormal', 'Adventure']
15433	['Fantasy', 'Fiction', 'Humor', 'Science Fiction Fantasy', 'Young Adult', 'Magic', 'Science Fiction']
104159	['Fantasy', 'Urban Fantasy', 'Fiction', 'Horror', 'Vampires', 'Russia', 'Paranormal']
3331756	['Novels', 'Fiction', 'Historical Fiction', 'Politics', 'Literature', 'Classics', 'Short Stories']
6488483	['Graphic Novels', 'Comics', 'Horror', 'Zombies', 'Fiction', 'Post Apocalyptic', 'Graphic Novels Comics']
102439	['Science Fiction', 'Fiction', 'Hugo Awards', 'Cyberpunk', 'Science Fiction Fantasy', 'Speculative Fiction', 'Fantasy']
4107256	['Urban Fantasy', 'Paranormal', 'Fantasy', 'Werewolves', 'Romance', 'Paranormal Romance', 'Supernatural']
13811	['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Adventure']
12722	['Fiction', 'Classics', 'Historical Fiction', 'War', 'Literature', 'American', 'Novels']
17163514	['Fantasy', 'Fiction', 'Epic Fantasy', 'Audiobook', 'Adventure', 'High Fantasy', 'Adult']
13507011	['Mystery', 'Romantic Suspense', 'Romance', 'Fiction', 'Suspense', 'Thriller', 'Audiobook']
126151	['Nonfiction', 'Africa', 'Memoir', 'Biography', 'History', 'South Africa', 'Autobiography']
24903031	['Paranormal', 'Paranormal Romance', 'Vampires', 'Romance', 'Fantasy', 'Urban Fantasy', 'Adult']
303098	['Thriller', 'Fiction', 'Mystery', 'Adventure', 'Suspense', 'Mystery Thriller', 'Horror']
3124122	['Thriller', 'Fiction', 'Mystery', 'Historical Fiction', 'Adventure', 'Suspense', 'Mystery Thriller']
12482658	['Fiction', 'Contemporary', 'Literary Fiction', 'Audiobook', 'Adult Fiction', 'Marriage', 'Adult']
93276	['Classics', 'Fantasy', 'Fiction', 'Historical Fiction', 'Arthurian', 'Mythology', 'Literature']
7140220	['Nonfiction', 'Vampires', 'History', 'Romance', 'Essays', 'Paranormal']
41704	['Adventure', 'Fiction', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']
118389	['Poetry', 'Classics', 'Fiction', 'Literature', 'School', '20th Century', 'American']
122649	['Classics', 'Plays', 'Fiction', 'Drama', 'Theatre', '19th Century', 'Humor']
124272	['Classics', 'Fiction', 'Literature', 'American', 'Romance', 'Historical Fiction', 'Novels']
4488657	['Poetry', 'Literature', 'Classics', 'Nonfiction', 'Egypt', 'Philosophy', 'Art']
17567	['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Romance', 'Childrens', 'Historical']
759960	['Young Adult', 'Fiction', 'Classics', 'Coming Of Age', 'Realistic Fiction', 'Teen', 'Contemporary']
33335	['Nonfiction', 'Science', 'Spirituality', 'Health', 'Philosophy', 'Self Help', 'Psychology']
18739485	['Romance', 'Dark', 'Contemporary', 'New Adult', 'Contemporary Romance', 'Abuse', 'Erotica']
47667	['Fiction', 'Portugal', 'Literature', 'Dystopia', 'Novels', 'Portuguese Literature', 'Science Fiction']
20426917	['Urban Fantasy', 'Fantasy', 'Paranormal', 'Vampires', 'Witches', 'Magic', 'Demons']
825509	['Historical Fiction', 'Fiction', 'Historical', 'Thriller', 'Romance', 'Audiobook', 'Scotland']
18870159	['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'College', 'Music']
17182421	['Fiction', 'Fantasy', 'Science Fiction', 'Paranormal', 'Mystery', 'Contemporary', 'Adult Fiction']
347698	['Historical Fiction', 'Fiction', 'Australia', 'Historical', 'Book Club', 'Literature', 'Literary Fiction']
18668059	['Philosophy', 'Nonfiction', 'Self Help', 'Business', 'Personal Development', 'Psychology', 'Leadership']
356824	['History', 'India', 'Nonfiction', 'Politics', 'Indian Literature', 'Asia', 'Historical']
197457	['Fantasy', 'Animals', 'Childrens', 'Middle Grade', 'Fiction', 'Young Adult', 'Cats']
6076768	['Fiction', 'Thriller', 'Mystery', 'Action', 'Suspense', 'Espionage', 'Spy Thriller']
18422	['Nonfiction', 'Biography', 'Memoir', 'Medical', 'Autobiography', 'Medicine', 'Biography Memoir']
363973	['Picture Books', 'Halloween', 'Childrens', 'Holiday', 'Fiction', 'Fantasy', 'Storytime']
257257	['Art', 'Nonfiction', 'Reference', 'Art History', 'History', 'Art Design', '20th Century']
351559	['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'British Literature', 'Detective']
22571699	['Urban Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Werewolves', 'Paranormal Romance', 'Shapeshifters']
2992061	['Romance', 'Paranormal Romance', 'Fantasy', 'Science Fiction', 'Paranormal', 'Aliens', 'Adult']
858514	['Picture Books', 'Childrens', 'Animals', 'School', 'Fiction', 'Emotion', 'Fantasy']
556629	['Theology', 'Christian', 'Christianity', 'Nonfiction', 'Christian Living', 'Religion', 'Faith']
276289	['Art', 'Nonfiction', 'Biography', 'Reference', 'Art History', 'Design', 'Mathematics']
141077	['Fiction', 'Russia', 'Russian Literature', 'Short Stories', 'Literature', '19th Century', 'Classics']
851678	['Memoir', 'Nonfiction', 'Biography', 'Biography Memoir', 'Audiobook', 'Autobiography', 'Book Club']
132688	['Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Culinary', 'Foodie']
820273	['Picture Books', 'Childrens', 'Animals', 'Storytime', 'Fiction', 'Transport', 'Humor']
9549	['Star Wars', 'Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Science Fiction Fantasy', 'Novels']
23419	['Philosophy', 'Nonfiction', 'Self Help', 'Psychology', 'Essays', 'History', 'Audiobook']
452235	['Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Legal Thriller', 'Mystery Thriller']
33449	['Business', 'Nonfiction', 'Entrepreneurship', 'Buisness', 'Self Help', 'Management', 'Leadership']
14744381	['Graphic Novels', 'Comics', 'Horror', 'Zombies', 'Fiction', 'Post Apocalyptic', 'Graphic Novels Comics']
6801652	['Manga', 'Vampires', 'Romance', 'Fantasy', 'Graphic Novels', 'Paranormal', 'Young Adult']
17412188	['Thriller', 'Fiction', 'Mystery', 'Suspense', 'Mystery Thriller', 'Psychological Thriller', 'Crime']
17167042	['Romance', 'New Adult', 'Fighters', 'Contemporary Romance', 'Sports', 'Contemporary', 'Sports Romance']
685401	['Business', 'Nonfiction', 'Buisness', 'Entrepreneurship', 'Psychology', 'Self Help', 'Management']
23245587	['Fiction', 'Chick Lit', 'Romance', 'Contemporary', 'Womens Fiction', 'Adult Fiction', 'Family']
417524	['Picture Books', 'Childrens', 'Fiction', 'Jewish', 'Folklore', 'Storytime', 'Realistic Fiction']
527862	['Fiction', 'Short Stories', 'Contemporary', 'Scotland', 'Literature', 'British Literature', 'Novels']
18505836	['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'Audiobook', 'Ireland', 'Adult']
10374638	['Fiction', 'Contemporary', 'Romance', 'Chick Lit', 'Book Club', 'Historical Fiction', 'War']
511527	['Childrens', 'Fiction', 'Middle Grade', 'Contemporary', 'Young Adult', 'Novels', 'Realistic Fiction']
7006562	['Horror', 'Graphic Novels', 'Comics', 'Fiction', 'Fantasy', 'Graphic Novels Comics', 'Short Stories']
16256798	['Business', 'Self Help', 'Nonfiction', 'Productivity', 'Personal Development', 'Psychology', 'Leadership']
111126	['Short Stories', 'Fiction', 'Canada', 'Literary Fiction', 'Contemporary', 'Nobel Prize', 'Literature']
1301153	['Young Adult', 'Romance', 'Contemporary', 'Chick Lit', 'Fiction', 'Teen', 'Childrens']
28802599	['Fiction', 'Mystery', 'Thriller', 'Horror', 'Mystery Thriller', 'Contemporary', 'Suspense']
290039	['Fiction', 'African American', 'Urban', 'Young Adult', 'Romance', 'Coming Of Age', 'Adult']
47697	['Fantasy', 'Graphic Novels', 'Comics', 'Fiction', 'Graphic Novels Comics', 'Art', 'Horror']
635083	['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Fantasy', 'Family', 'School']
3888	['Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Foodie', 'Culinary']
20980373	['Romance', 'Contemporary', 'Erotica', 'Contemporary Romance', 'New Adult', 'Adult', 'Novella']
13451	['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Plays', 'Suspense', 'Paranormal']
24093	['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'High Fantasy', 'Teen']
28735	['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Magic', 'High Fantasy', 'Romance', 'Epic Fantasy']
147844	['Fantasy', 'Fiction', 'Magic', 'High Fantasy', 'Adventure', 'Young Adult', 'Epic Fantasy']
33732	['Romance', 'Contemporary Romance', 'Chick Lit', 'Contemporary', 'Fiction', 'Humor', 'Adult']
14014	['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Young Adult', 'Magic', 'High Fantasy', 'Epic Fantasy']
4102763	['Fiction', 'Historical Fiction', 'Adventure', 'Historical', 'Thriller', 'Mystery', 'Drama']
8573642	['Fantasy', 'Young Adult', 'Romance', 'Dystopia', 'Paranormal', 'Science Fiction', 'Dragons']
17910048	['Fantasy', 'Fiction', 'Steampunk', 'High Fantasy', 'Young Adult', 'Adult', 'Science Fiction Fantasy']
6419887	['Nonfiction', 'Africa', 'Memoir', 'Biography', 'Science', 'Biography Memoir', 'Malawi']
21437200	['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Contemporary', 'Audiobook', 'Adult']
280240	['Picture Books', 'Childrens', 'Fairy Tales', 'Classics', 'Fantasy', 'Fiction', 'Folklore']
17167572	['Science Fiction', 'Fiction', 'Fantasy', 'Audiobook', 'Science Fiction Fantasy', 'Adventure', 'Speculative Fiction']
355	['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Humor', 'Religion', 'Speculative Fiction']
12081467	['Fiction', 'Young Adult', 'Humor', 'Middle Grade', 'Adventure', 'Realistic Fiction', 'Audiobook']
11686	['Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Literary Fiction', 'The United States Of America']
166580	['Graphic Novels', 'Fantasy', 'Comics', 'Fiction', 'Graphic Novels Comics', 'Mythology', 'Horror']
25065522	['Nonfiction', 'Memoir', 'Audiobook', 'Biography', 'Autobiography', 'Biography Memoir', 'Humor']
26722820	['Fiction', 'Contemporary', 'Audiobook', 'Adult Fiction', 'Adult', 'Mystery', 'British Literature']
129523	['Mystery', 'Romance', 'Crime', 'Fiction', 'Romantic Suspense', 'Futuristic', 'Suspense']
15808816	['History', 'Nonfiction', 'World War II', 'Biography', 'War', 'Military Fiction', 'Historical']
450573	['Plays', 'Theatre', 'Drama', 'Classics', 'Humor', 'Fiction', 'Comedy']
22020052	['Romance', 'Dark', 'Contemporary', 'Abuse', 'Contemporary Romance', 'New Adult', 'Adult']
24041443	['Fiction', 'Contemporary', 'Adult Fiction', 'Adult', 'Family', 'Chick Lit', 'Book Club']
56919	['Fiction', 'Romance', 'Spanish Literature', 'Novels', 'Latin American', 'Literature', 'Latin American Literature']
26061591	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Audiobook']
31555	['Psychology', 'Science', 'Nonfiction', 'Neuroscience', 'Medicine', 'Brain', 'Biology']
2049993	['Young Adult', 'Fantasy', 'Steampunk', 'Historical Fiction', 'Fiction', 'Adventure', 'Science Fiction']
55095	['Nonfiction', 'History', 'Humor', 'Comedy', 'Biography', 'Pop Culture', 'Tv']
25017	['History', 'Nonfiction', 'Science', 'Geology', 'Nature', 'Asia', 'Historical']
12675109	['Business', 'Leadership', 'Nonfiction', 'Management', 'Self Help', 'Entrepreneurship', 'Personal Development']
835495	['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Poetry', 'Storytime', 'Kids']
5048174	['Short Stories', 'Science Fiction', 'Fiction', 'Dystopia', 'Classics', 'Audiobook', 'Fantasy']
64666	['Nonfiction', 'Science', 'Psychology', 'Neuroscience', 'Medicine', 'Essays', 'Medical']
23341894	['Young Adult', 'Contemporary', 'Romance', 'Mental Health', 'Fiction', 'Mental Illness', 'Realistic Fiction']
7469133	['Fiction', 'Mystery', 'Thriller', 'Crime', 'Horror', 'Suspense', 'Audiobook']
8643220	['Graphic Novels', 'Vampires', 'Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Comics']
8689913	['Historical Fiction', 'Fiction', 'Historical', 'France', 'French Revolution', '18th Century', 'Romance']
23731881	['Nonfiction', 'Self Help', 'Essays', 'Inspirational', 'Adult', 'Philosophy', 'Memoir']
17401198	['Mystery', 'Crime', 'Thriller', 'Fiction', 'Mystery Thriller', 'Audiobook', 'Detective']
13634927	['Historical Fiction', 'Fiction', 'Fantasy', 'Time Travel', 'Romance', 'Historical', 'Historical Romance']
2998814	['Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Ghosts', 'Supernatural', 'Paranormal Romance']
339026	['Fantasy', 'Young Adult', 'Middle Grade', 'Fiction', 'Adventure', 'Childrens', 'Magic']
20797535	['Science Fiction', 'Fiction', 'Thriller', 'Fantasy', 'Dystopia', 'Audiobook', 'Suspense']
815158	['Picture Books', 'Childrens', 'Fairy Tales', 'Fantasy', 'Fiction', 'Classics', 'Folklore']
13562054	['Novels', 'Politics', 'Fiction', 'Literature', 'Egypt', 'Dystopia', 'Egyptian Literature']
2977487	['Urban Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Vampires', 'Demons']
21843117	['Romance', 'New Adult', 'Sports', 'Sports Romance', 'Contemporary', 'College', 'Contemporary Romance']
144793	['Thriller', 'Fiction', 'Action', 'Adventure', 'Military Fiction', 'Suspense', 'Mystery Thriller']
77368	['Fantasy', 'Young Adult', 'Fairy Tales', 'Fiction', 'Retellings', 'Romance', 'Fairy Tale Retellings']
16061734	['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'Literature', 'Family', 'American']
13037558	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Audiobook', 'Mystery Thriller']
6145711	['Graphic Novels', 'Comics', 'Horror', 'Zombies', 'Fiction', 'Post Apocalyptic', 'Graphic Novels Comics']
241936	['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Suspense']
5031805	['Christian', 'Theology', 'Reference', 'Christianity', 'Religion', 'Nonfiction', 'Faith']
16150119	['Science Fiction', 'Fiction', 'Thriller', 'Mystery', 'Suspense', 'Action', 'Adventure']
48304	['Cookbooks', 'Cooking', 'Food', 'Vegan', 'Nonfiction', 'Reference', 'Vegetarian']
522471	['Young Adult', 'Realistic Fiction', 'Fiction', 'Contemporary', 'Middle Grade', 'Teen', 'Coming Of Age']
315578	['History', 'Nonfiction', 'Holocaust', 'War', 'World War II', 'Memoir', 'Biography']
825576	['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Classics', 'Fantasy', 'Kids']
19090384	['Fantasy', 'Urban Fantasy', 'Paranormal', 'Vampires', 'Magic', 'Romance', 'Science Fiction']
7775841	['Humor', 'Nonfiction', 'Memoir', 'Comedy', 'Biography', 'Essays', 'Autobiography']
7025086	['Science Fiction', 'Graphic Novels', 'Comics', 'Fiction', 'Fantasy', 'Young Adult', 'Science Fiction Fantasy']
12027429	['Fantasy', 'Young Adult', 'Magic', 'Romance', 'High Fantasy', 'Fiction', 'Adventure']
39926	['Feminism', 'Nonfiction', 'Sociology', 'Psychology', 'Womens', 'Gender', 'Gender Studies']
2358737	['Nonfiction', 'Politics', 'Environment', 'Science', 'Economics', 'Business', 'History']
2183	['Classics', 'Fiction', 'France', 'French Literature', '19th Century', 'Literature', 'Novels']
56066	['Chick Lit', 'Fiction', 'Mystery', 'Romance', 'Southern', 'Humor', 'Audiobook']
17455541	['Nonfiction', 'Biography', 'Christian', 'Autobiography', 'Memoir', 'Biography Memoir', 'Christianity']
1242729	['Comedy', 'Indonesian Literature', 'Humor', 'Nonfiction', 'Biography', 'Memoir', 'True Story']
17407233	['BDSM', 'Romance', 'Erotica', 'Contemporary Romance', 'Adult', 'Erotic Romance', 'Contemporary']
11889938	['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Detective']
15801967	['Business', 'Nonfiction', 'Psychology', 'Science', 'Self Help', 'Audiobook', 'Sociology']
13925	['Fantasy', 'Romance', 'Historical Fiction', 'Fiction', 'Historical', 'Magic', 'Historical Fantasy']
16301111	['Romance', 'Young Adult', 'New Adult', 'High School', 'Contemporary', 'Contemporary Romance', 'Love']
877752	['Manga', 'Fantasy', 'Romance', 'Graphic Novels', 'Young Adult', 'Comics', 'Fiction']
88514	['Fiction', 'France', 'Novels', 'Literature', 'French Literature', 'Contemporary', 'Roman']
122211	['Fiction', 'Romance', 'African American', 'Contemporary', 'Chick Lit', 'African American Literature', 'Novels']
836984	['Fiction', 'Romance', 'Chick Lit', 'Contemporary', 'Drama', 'Womens Fiction', 'Adult']
27999	['Short Stories', 'Fiction', 'Westerns', 'LGBT', 'Literature', 'American', 'Contemporary']
114152	['Romance', 'Contemporary Romance', 'Fiction', 'Contemporary', 'Chick Lit', 'Adult', 'Audiobook']
