,Goodreads_BookID,Genres,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,BookID
8942,121792,"['Humor', 'Comics', 'Graphic Novels', 'Fiction', 'Comic Strips', 'Graphic Novels Comics', 'Comic Book']",Humor,Comics,Graphic Novels,Fiction,Comic Strips,Graphic Novels Comics,Comic Book,8978.0
8943,18143968,"['Mystery', 'Fiction', 'Thriller', 'Suspense', 'Mystery Thriller', 'Audiobook', 'Crime']",Mystery,Fiction,Thriller,Suspense,Mystery Thriller,Audiobook,Crime,8981.0
8944,32428,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Mystery Thriller', 'Audiobook']",Horror,Fiction,Thriller,Suspense,Mystery,Mystery Thriller,Audiobook,8987.0
8945,1268348,"['Fiction', 'Chick Lit', 'Drama', 'Romance', 'Contemporary', 'Family', 'Audiobook']",Fiction,Chick Lit,Drama,Romance,Contemporary,Family,Audiobook,8983.0
8946,891593,"['Fantasy', 'Dragons', 'Historical Fiction', 'Fiction', 'Alternate History', 'Historical', 'Historical Fantasy']",Fantasy,Dragons,Historical Fiction,Fiction,Alternate History,Historical,Historical Fantasy,8988.0
8947,2147714,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Fairy Tales', 'Fables']",Graphic Novels,Comics,Fantasy,Fiction,Graphic Novels Comics,Fairy Tales,Fables,8982.0
8948,6678884,"['Thriller', 'Mystery', 'Fiction', 'Mystery Thriller', 'Suspense', 'Crime', 'Canada']",Thriller,Mystery,Fiction,Mystery Thriller,Suspense,Crime,Canada,8985.0
8949,45760,"['Fiction', 'Short Stories', 'Literature', 'American', 'Contemporary', 'Literary Fiction', 'Americana']",Fiction,Short Stories,Literature,American,Contemporary,Literary Fiction,Americana,8975.0
8950,300044,"['Young Adult', 'Fiction', 'Dystopia', 'Romance', 'Science Fiction', 'Fantasy', 'Contemporary']",Young Adult,Fiction,Dystopia,Romance,Science Fiction,Fantasy,Contemporary,8989.0
8951,109520,"['Memoir', 'Nonfiction', 'LGBT', 'Humor', 'Biography', 'Queer', 'Biography Memoir']",Memoir,Nonfiction,LGBT,Humor,Biography,Queer,Biography Memoir,8992.0
8952,2983562,"['Horror', 'Thriller', 'Fiction', 'Mystery', 'Suspense', 'Crime', 'Mystery Thriller']",Horror,Thriller,Fiction,Mystery,Suspense,Crime,Mystery Thriller,8986.0
8953,9757266,"['Young Adult', 'Romance', 'Contemporary', 'Chick Lit', 'Realistic Fiction', 'High School', 'Teen']",Young Adult,Romance,Contemporary,Chick Lit,Realistic Fiction,High School,Teen,8993.0
8954,981161,"['Fiction', 'Thriller', 'Military Fiction', 'War', 'Historical Fiction', 'Adventure', 'Suspense']",Fiction,Thriller,Military Fiction,War,Historical Fiction,Adventure,Suspense,8984.0
8955,8755555,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Scandinavian Literature', 'Sweden', 'Nordic Noir']",Mystery,Crime,Fiction,Thriller,Scandinavian Literature,Sweden,Nordic Noir,8997.0
8956,15818164,"['Thriller', 'Fiction', 'Horror', 'Fantasy', 'Mystery', 'Adventure', 'Paranormal']",Thriller,Fiction,Horror,Fantasy,Mystery,Adventure,Paranormal,8990.0
8957,6922622,"['Biography', 'Nonfiction', 'Politics', 'Autobiography', 'Memoir', 'History', 'Biography Memoir']",Biography,Nonfiction,Politics,Autobiography,Memoir,History,Biography Memoir,9001.0
8958,13030356,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Audiobook']",Mystery,Crime,Fiction,Thriller,Mystery Thriller,Suspense,Audiobook,8994.0
8959,8087,"['Fantasy', 'Fairy Tales', 'Fiction', 'Young Adult', 'Romance', 'Retellings', 'Science Fiction Fantasy']",Fantasy,Fairy Tales,Fiction,Young Adult,Romance,Retellings,Science Fiction Fantasy,8995.0
8960,292740,"['Fiction', 'Crime', 'True Crime', 'Thriller', 'Mystery', 'Abuse', 'Mystery Thriller']",Fiction,Crime,True Crime,Thriller,Mystery,Abuse,Mystery Thriller,8998.0
8961,402017,"['Cookbooks', 'Cooking', 'Nonfiction', 'Food', 'Reference', 'Empty', 'Empty']",Cookbooks,Cooking,Nonfiction,Food,Reference,Empty,Empty,9002.0
8962,86524,"['Biography', 'History', 'Nonfiction', 'Politics', 'American History', 'Presidents', 'Biography Memoir']",Biography,History,Nonfiction,Politics,American History,Presidents,Biography Memoir,9004.0
8963,43357,"['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller', 'Crime', 'Adult']",Mystery,Fiction,Suspense,Thriller,Mystery Thriller,Crime,Adult,9000.0
8964,4339,"['Nonfiction', 'History', 'War', 'Memoir', 'Journalism', 'Military Fiction', 'Military History']",Nonfiction,History,War,Memoir,Journalism,Military Fiction,Military History,8996.0
8965,6457229,"['Horror', 'Young Adult', 'Fantasy', 'Historical Fiction', 'Fiction', 'Paranormal', 'Mystery']",Horror,Young Adult,Fantasy,Historical Fiction,Fiction,Paranormal,Mystery,9003.0
8966,2474084,"['Philosophy', 'Art', 'Nonfiction', 'Essays', 'Theory', 'Photography', 'Art History']",Philosophy,Art,Nonfiction,Essays,Theory,Photography,Art History,8999.0
8967,24903919,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Audiobook']",Mystery,Fiction,Crime,Thriller,Mystery Thriller,Suspense,Audiobook,9005.0
8968,13580846,"['Romance', 'Young Adult', 'Contemporary', 'Fiction', 'High School', 'Realistic Fiction', 'Audiobook']",Romance,Young Adult,Contemporary,Fiction,High School,Realistic Fiction,Audiobook,9009.0
8969,46182,"['Fiction', 'Classics', 'Poetry', 'Fantasy', 'American', 'Novels', 'Literature']",Fiction,Classics,Poetry,Fantasy,American,Novels,Literature,9008.0
8970,71869,"['Young Adult', 'Fiction', 'War', 'Dystopia', 'Australia', 'Adventure', 'Action']",Young Adult,Fiction,War,Dystopia,Australia,Adventure,Action,9010.0
8971,6344423,"['Young Adult', 'Paranormal', 'Fantasy', 'Vampires', 'Romance', 'Paranormal Romance', 'Werewolves']",Young Adult,Paranormal,Fantasy,Vampires,Romance,Paranormal Romance,Werewolves,9007.0
8972,7967299,"['Vampires', 'Nonfiction', 'Paranormal', 'Tv', 'Reference', 'Gothic', 'Romance']",Vampires,Nonfiction,Paranormal,Tv,Reference,Gothic,Romance,9011.0
8973,12063467,"['Paranormal', 'Romance', 'Paranormal Romance', 'Erotica', 'Fantasy', 'Science Fiction', 'Shapeshifters']",Paranormal,Romance,Paranormal Romance,Erotica,Fantasy,Science Fiction,Shapeshifters,9016.0
8974,116236,"['Fiction', 'Historical Fiction', 'Young Adult', 'Classics', 'Childrens', 'Coming Of Age', 'American']",Fiction,Historical Fiction,Young Adult,Classics,Childrens,Coming Of Age,American,9006.0
8975,760025,"['Business', 'Nonfiction', 'Psychology', 'Entrepreneurship', 'Buisness', 'Management', 'Communication']",Business,Nonfiction,Psychology,Entrepreneurship,Buisness,Management,Communication,9014.0
8976,10161216,"['Historical Fiction', 'Mystery', 'Fiction', 'Historical', 'World War II', 'Historical Mystery', 'British Literature']",Historical Fiction,Mystery,Fiction,Historical,World War II,Historical Mystery,British Literature,9020.0
8977,9182478,"['Young Adult', 'Time Travel', 'Paranormal', 'Fantasy', 'Romance', 'Science Fiction', 'Fiction']",Young Adult,Time Travel,Paranormal,Fantasy,Romance,Science Fiction,Fiction,9013.0
8978,24929,"['Fantasy', 'Fiction', 'Mystery', 'Horror', 'Fairy Tales', 'Adult', 'Retellings']",Fantasy,Fiction,Mystery,Horror,Fairy Tales,Adult,Retellings,9021.0
8979,10090,"['Fantasy', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Science Fiction Fantasy', 'Adventure', 'Speculative Fiction']",Fantasy,Science Fiction,Fiction,Cyberpunk,Science Fiction Fantasy,Adventure,Speculative Fiction,9019.0
8980,7831145,"['Paranormal Romance', 'Romance', 'Paranormal', 'Fantasy', 'Shapeshifters', 'Urban Fantasy', 'Adult']",Paranormal Romance,Romance,Paranormal,Fantasy,Shapeshifters,Urban Fantasy,Adult,9015.0
8981,72003,"['Plays', 'Drama', 'Fiction', 'LGBT', 'Queer', 'Classics', 'Theatre']",Plays,Drama,Fiction,LGBT,Queer,Classics,Theatre,9024.0
8982,239239,"['Fiction', 'Fantasy', 'Historical Fiction', 'Science Fiction', 'Mystery', 'Historical', 'Audiobook']",Fiction,Fantasy,Historical Fiction,Science Fiction,Mystery,Historical,Audiobook,9022.0
8983,39916,"['Graphic Novels', 'Comics', 'Memoir', 'Nonfiction', 'Graphic Novels Comics', 'Biography', 'Autobiography']",Graphic Novels,Comics,Memoir,Nonfiction,Graphic Novels Comics,Biography,Autobiography,9017.0
8984,1503274,"['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Civil War', 'Classics', 'Southern']",Historical Fiction,Fiction,Romance,Historical,Civil War,Classics,Southern,9023.0
8985,2437710,"['Plays', 'Drama', 'Theatre', 'Fiction', 'Family', 'American', 'Contemporary']",Plays,Drama,Theatre,Fiction,Family,American,Contemporary,9018.0
8986,20706320,"['Fantasy', 'Middle Grade', 'Fiction', 'Young Adult', 'Fairy Tales', 'Childrens', 'Adventure']",Fantasy,Middle Grade,Fiction,Young Adult,Fairy Tales,Childrens,Adventure,9028.0
8987,21483760,"['Fantasy', 'Fiction', 'Science Fiction', 'Audiobook', 'Humor', 'Time Travel', 'Comedy']",Fantasy,Fiction,Science Fiction,Audiobook,Humor,Time Travel,Comedy,9029.0
8988,5942,"['Fiction', 'Historical Fiction', 'Canada', 'Literary Fiction', 'Asia', 'Literature', 'Contemporary']",Fiction,Historical Fiction,Canada,Literary Fiction,Asia,Literature,Contemporary,9025.0
8989,268559,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Paranormal', 'Science Fiction']",Horror,Fiction,Thriller,Suspense,Mystery,Paranormal,Science Fiction,9026.0
8990,4099,"['Programming', 'Computer Science', 'Technology', 'Nonfiction', 'Software', 'Technical', 'Coding']",Programming,Computer Science,Technology,Nonfiction,Software,Technical,Coding,9032.0
8991,10378106,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Medieval', 'Adult', 'Scotland']",Historical Romance,Romance,Historical,Historical Fiction,Medieval,Adult,Scotland,9031.0
8992,20603820,"['Romance', 'Contemporary Romance', 'Contemporary', 'Adult', 'Chick Lit', 'Fiction', 'Abuse']",Romance,Contemporary Romance,Contemporary,Adult,Chick Lit,Fiction,Abuse,9027.0
8993,12583975,"['Romance', 'Contemporary', 'Contemporary Romance', 'Chick Lit', 'Adult', 'Fiction', 'Erotica']",Romance,Contemporary,Contemporary Romance,Chick Lit,Adult,Fiction,Erotica,9030.0
8994,15762975,"['Romance', 'Contemporary', 'Contemporary Romance', 'Erotica', 'Adult', 'Erotic Romance', 'Audiobook']",Romance,Contemporary,Contemporary Romance,Erotica,Adult,Erotic Romance,Audiobook,9035.0
8995,29486,"['Nonfiction', 'Memoir', 'Biography', 'Humor', 'Biography Memoir', 'Sexuality', 'Sex Work']",Nonfiction,Memoir,Biography,Humor,Biography Memoir,Sexuality,Sex Work,9038.0
8996,1421046,"['Fiction', 'Novels', 'Indonesian Literature', 'Fantasy', 'Science Fiction', 'Romance', 'Literature']",Fiction,Novels,Indonesian Literature,Fantasy,Science Fiction,Romance,Literature,9033.0
8997,18310201,"['Fiction', 'Art', 'Literary Fiction', 'Contemporary', 'Mystery', 'Audiobook', 'Crime']",Fiction,Art,Literary Fiction,Contemporary,Mystery,Audiobook,Crime,9042.0
8998,25877663,"['Science Fiction', 'Fiction', 'Space Opera', 'Audiobook', 'Space', 'Science Fiction Fantasy', 'Fantasy']",Science Fiction,Fiction,Space Opera,Audiobook,Space,Science Fiction Fantasy,Fantasy,9034.0
8999,16114862,"['Dark', 'Contemporary', 'Romance', 'Erotic Romance', 'Erotica', 'Contemporary Romance', 'Drama']",Dark,Contemporary,Romance,Erotic Romance,Erotica,Contemporary Romance,Drama,9041.0
9000,975119,"['Science Fiction', 'Fiction', 'Fantasy', 'Aliens', 'Media Tie In', 'Classics', 'Science Fiction Fantasy']",Science Fiction,Fiction,Fantasy,Aliens,Media Tie In,Classics,Science Fiction Fantasy,9043.0
9001,24724,"['Fiction', 'Historical Fiction', 'Novels', 'Literature', 'Literary Fiction', 'Contemporary', 'Humor']",Fiction,Historical Fiction,Novels,Literature,Literary Fiction,Contemporary,Humor,9036.0
9002,3710603,"['Graphic Novels', 'Comics', 'Science Fiction', 'Fiction', 'Dystopia', 'Graphic Novels Comics', 'Comic Book']",Graphic Novels,Comics,Science Fiction,Fiction,Dystopia,Graphic Novels Comics,Comic Book,9037.0
9003,846066,"['Childrens', 'Picture Books', 'Fiction', 'Animals', 'Family', 'Classics', 'Humor']",Childrens,Picture Books,Fiction,Animals,Family,Classics,Humor,9045.0
9004,3491072,"['Travel', 'Nonfiction', 'Literature', 'History', 'Biography', 'Unfinished', 'Adventure']",Travel,Nonfiction,Literature,History,Biography,Unfinished,Adventure,
9005,24396884,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Audiobook', 'Suspense', 'Mystery Thriller']",Mystery,Fiction,Thriller,Crime,Audiobook,Suspense,Mystery Thriller,9040.0
9006,2002,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Magic', 'Science Fiction Fantasy', 'Novels']",Fantasy,Fiction,Young Adult,Childrens,Magic,Science Fiction Fantasy,Novels,9048.0
9007,43780,"['Horror', 'Fiction', 'Fantasy', 'Vampires', 'Classics', 'Paranormal', 'Urban Fantasy']",Horror,Fiction,Fantasy,Vampires,Classics,Paranormal,Urban Fantasy,9044.0
9008,13226173,"['Manga', 'Fantasy', 'Graphic Novels', 'Young Adult', 'Steampunk', 'Romance', 'Paranormal']",Manga,Fantasy,Graphic Novels,Young Adult,Steampunk,Romance,Paranormal,9050.0
9009,395220,"['Nonfiction', 'Memoir', 'Feminism', 'Queer', 'LGBT', 'Race', 'Classics']",Nonfiction,Memoir,Feminism,Queer,LGBT,Race,Classics,9049.0
9010,17465470,"['Fantasy', 'Young Adult', 'Adventure', 'Fiction', 'Middle Grade', 'Action', 'Medieval']",Fantasy,Young Adult,Adventure,Fiction,Middle Grade,Action,Medieval,9053.0
9011,94299,"['Mystery', 'Fiction', 'Thriller', 'Suspense', 'Romance', 'Mystery Thriller', 'Crime']",Mystery,Fiction,Thriller,Suspense,Romance,Mystery Thriller,Crime,9047.0
9012,12710035,"['Romance', 'BDSM', 'Contemporary', 'Contemporary Romance', 'Music', 'Erotic Romance', 'Adult']",Romance,BDSM,Contemporary,Contemporary Romance,Music,Erotic Romance,Adult,9046.0
9013,10364994,"['Fiction', 'Contemporary', 'Historical Fiction', 'New York', 'Literary Fiction', 'Adult', 'Adult Fiction']",Fiction,Contemporary,Historical Fiction,New York,Literary Fiction,Adult,Adult Fiction,9054.0
9014,7234828,"['Fantasy', 'Young Adult', 'Paranormal', 'Fae', 'Fairies', 'Romance', 'Urban Fantasy']",Fantasy,Young Adult,Paranormal,Fae,Fairies,Romance,Urban Fantasy,9056.0
9015,6987558,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Adult']",Mystery,Fiction,Thriller,Crime,Suspense,Mystery Thriller,Adult,9057.0
9016,1376220,"['Novels', 'Fiction', 'Indonesian Literature', 'Islam', 'Religion', 'Family', 'Childrens']",Novels,Fiction,Indonesian Literature,Islam,Religion,Family,Childrens,9051.0
9017,16061295,"['Paranormal', 'Urban Fantasy', 'Romance', 'Fantasy', 'Paranormal Romance', 'Mystery', 'Demons']",Paranormal,Urban Fantasy,Romance,Fantasy,Paranormal Romance,Mystery,Demons,9052.0
9018,6389257,"['Fiction', 'Contemporary', 'Thriller', 'Novels', 'Music', 'Literature', 'Audiobook']",Fiction,Contemporary,Thriller,Novels,Music,Literature,Audiobook,9060.0
9019,25790,"['Art', 'Fantasy', 'Fiction', 'Reference', 'Film', 'High Fantasy', 'Graphic Novels']",Art,Fantasy,Fiction,Reference,Film,High Fantasy,Graphic Novels,9055.0
9020,320700,"['Horror', 'Fiction', 'Lovecraftian', 'Fantasy', 'Short Stories', 'Anthologies', 'Cthulhu Mythos']",Horror,Fiction,Lovecraftian,Fantasy,Short Stories,Anthologies,Cthulhu Mythos,9058.0
9021,9592213,"['Fiction', 'Religion', 'Adult Fiction', 'Contemporary', 'Literary Fiction', 'Adult', 'Family']",Fiction,Religion,Adult Fiction,Contemporary,Literary Fiction,Adult,Family,9065.0
9022,237114,"['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller', 'Crime', 'Adult']",Mystery,Fiction,Suspense,Thriller,Mystery Thriller,Crime,Adult,9068.0
9023,38529,"['Romance', 'Paranormal Romance', 'Vampires', 'Paranormal', 'Fantasy', 'Fiction', 'Urban Fantasy']",Romance,Paranormal Romance,Vampires,Paranormal,Fantasy,Fiction,Urban Fantasy,9066.0
9024,734542,"['Picture Books', 'Childrens', 'Trains', 'Transport', 'Storytime', 'Fiction', 'Classics']",Picture Books,Childrens,Trains,Transport,Storytime,Fiction,Classics,9063.0
9025,24189224,"['Fiction', 'Historical Fiction', 'New York', 'Literary Fiction', 'Contemporary', 'Historical', 'Novels']",Fiction,Historical Fiction,New York,Literary Fiction,Contemporary,Historical,Novels,9072.0
9026,12458287,"['Fantasy', 'Romance', 'Paranormal', 'Fantasy Romance', 'Paranormal Romance', 'Magic', 'Time Travel']",Fantasy,Romance,Paranormal,Fantasy Romance,Paranormal Romance,Magic,Time Travel,9067.0
9027,55018,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Audiobook', 'Detective']",Mystery,Fiction,Crime,Thriller,Mystery Thriller,Audiobook,Detective,9059.0
9028,65070,"['Young Adult', 'Fiction', 'Realistic Fiction', 'Middle Grade', 'Historical Fiction', 'Childrens', 'Family']",Young Adult,Fiction,Realistic Fiction,Middle Grade,Historical Fiction,Childrens,Family,9069.0
9029,473623,"['Fantasy', 'Childrens', 'Classics', 'Fiction', 'Adventure', 'Magic', 'Middle Grade']",Fantasy,Childrens,Classics,Fiction,Adventure,Magic,Middle Grade,9071.0
9030,348564,"['Childrens', 'Fiction', 'Picture Books', 'Fantasy', 'Chapter Books', 'Adventure', 'Writing']",Childrens,Fiction,Picture Books,Fantasy,Chapter Books,Adventure,Writing,9061.0
9031,8070049,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Fae', 'Fairies', 'Short Stories']",Fantasy,Young Adult,Romance,Paranormal,Fae,Fairies,Short Stories,9062.0
9032,23719479,"['Nonfiction', 'Biography', 'History', 'Audiobook', 'Biography Memoir', 'Politics', 'Historical']",Nonfiction,Biography,History,Audiobook,Biography Memoir,Politics,Historical,9064.0
9033,13809,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Epic', 'Magic']",Fantasy,Fiction,Epic Fantasy,High Fantasy,Science Fiction Fantasy,Epic,Magic,9074.0
9034,2350129,"['Religion', 'Lds', 'Church', 'Nonfiction', 'Spirituality', 'Reference', 'Inspirational']",Religion,Lds,Church,Nonfiction,Spirituality,Reference,Inspirational,9076.0
9035,7199667,"['Fantasy', 'Young Adult', 'Fairy Tales', 'Romance', 'Retellings', 'Fiction', 'Fairy Tale Retellings']",Fantasy,Young Adult,Fairy Tales,Romance,Retellings,Fiction,Fairy Tale Retellings,9075.0
9036,177515,"['Fiction', 'Magical Realism', 'Fantasy', 'Romance', 'Contemporary', 'Adult Fiction', 'Adult']",Fiction,Magical Realism,Fantasy,Romance,Contemporary,Adult Fiction,Adult,9070.0
9037,144773,"['Thriller', 'Fiction', 'Action', 'Science Fiction', 'Adventure', 'Fantasy', 'Suspense']",Thriller,Fiction,Action,Science Fiction,Adventure,Fantasy,Suspense,9082.0
9038,896623,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Adult', 'Regency']",Romance,Historical Romance,Historical,Historical Fiction,Fiction,Adult,Regency,9073.0
9039,450836,"['Historical Fiction', 'Lds', 'Lds Fiction', 'Religion', 'Fiction', 'Historical', 'Church']",Historical Fiction,Lds,Lds Fiction,Religion,Fiction,Historical,Church,9079.0
9040,807968,"['Fantasy', 'Childrens', 'Middle Grade', 'Fiction', 'Young Adult', 'Adventure', 'Mystery']",Fantasy,Childrens,Middle Grade,Fiction,Young Adult,Adventure,Mystery,9081.0
9041,32987,"['History', 'Nonfiction', 'World War II', 'Biography', 'War', 'American History', 'Historical']",History,Nonfiction,World War II,Biography,War,American History,Historical,9084.0
9042,4261,"['Music', 'Nonfiction', 'Essays', 'Memoir', 'Short Stories', 'Contemporary', 'Pop Culture']",Music,Nonfiction,Essays,Memoir,Short Stories,Contemporary,Pop Culture,9083.0
9043,13316328,"['Fantasy', 'Young Adult', 'Fiction', 'Dragons', 'Humor', 'Magic', 'Adventure']",Fantasy,Young Adult,Fiction,Dragons,Humor,Magic,Adventure,9077.0
9044,74270,"['Fantasy', 'LGBT', 'M M Romance', 'Fiction', 'Queer', 'Romance', 'High Fantasy']",Fantasy,LGBT,M M Romance,Fiction,Queer,Romance,High Fantasy,9086.0
9045,17181905,"['Romance', 'New Adult', 'Erotica', 'Contemporary Romance', 'Contemporary', 'Novella', 'Adult']",Romance,New Adult,Erotica,Contemporary Romance,Contemporary,Novella,Adult,9089.0
9046,355190,"['Nonfiction', 'History', 'Philosophy', 'Politics', 'Theory', 'Sociology', 'Anthropology']",Nonfiction,History,Philosophy,Politics,Theory,Sociology,Anthropology,9078.0
9047,581125,"['Science Fiction', 'Fiction', 'Short Stories', 'Dystopia', 'Classics', 'Mystery', 'Science Fiction Fantasy']",Science Fiction,Fiction,Short Stories,Dystopia,Classics,Mystery,Science Fiction Fantasy,9085.0
9048,227492,"['Fiction', 'African American', 'Romance', 'Adult', 'Contemporary', 'African American Romance', 'Urban']",Fiction,African American,Romance,Adult,Contemporary,African American Romance,Urban,9080.0
9049,1258121,"['Realistic Fiction', 'Middle Grade', 'Fiction', 'Childrens', 'Juvenile', 'Young Adult', 'Chapter Books']",Realistic Fiction,Middle Grade,Fiction,Childrens,Juvenile,Young Adult,Chapter Books,9087.0
9050,17348985,"['Mystery', 'Fiction', 'Horror', 'Paranormal', 'Thriller', 'Suspense', 'Mystery Thriller']",Mystery,Fiction,Horror,Paranormal,Thriller,Suspense,Mystery Thriller,9091.0
9051,7736086,"['Graphic Novels', 'Fantasy', 'Mythology', 'Young Adult', 'Middle Grade', 'Comics', 'Fiction']",Graphic Novels,Fantasy,Mythology,Young Adult,Middle Grade,Comics,Fiction,9093.0
9052,948526,"['Fantasy', 'Childrens', 'Fiction', 'Historical Fiction', 'Chapter Books', 'Adventure', 'Middle Grade']",Fantasy,Childrens,Fiction,Historical Fiction,Chapter Books,Adventure,Middle Grade,9088.0
9053,241387,"['Fiction', 'Christian Fiction', 'Christian', 'Audiobook', 'Contemporary', 'Inspirational', 'Book Club']",Fiction,Christian Fiction,Christian,Audiobook,Contemporary,Inspirational,Book Club,9096.0
9054,13620,"['Manga', 'Graphic Novels', 'Fantasy', 'Comics', 'Fiction', 'Mystery', 'Horror']",Manga,Graphic Novels,Fantasy,Comics,Fiction,Mystery,Horror,9092.0
9055,4566934,"['Romance', 'Indonesian Literature', 'Novels', 'Fiction', 'Young Adult', 'Contemporary', 'Chick Lit']",Romance,Indonesian Literature,Novels,Fiction,Young Adult,Contemporary,Chick Lit,9090.0
9056,13230263,"['Nonfiction', 'Memoir', 'Biography', 'History', 'Biography Memoir', 'Historical', 'Politics']",Nonfiction,Memoir,Biography,History,Biography Memoir,Historical,Politics,9094.0
9057,57736,"['Fiction', 'Sports', 'Baseball', 'Fantasy', 'Magical Realism', 'Classics', 'Historical Fiction']",Fiction,Sports,Baseball,Fantasy,Magical Realism,Classics,Historical Fiction,9095.0
9058,21913812,"['Nonfiction', 'Politics', 'Environment', 'Science', 'Economics', 'Climate Change', 'Sustainability']",Nonfiction,Politics,Environment,Science,Economics,Climate Change,Sustainability,9097.0
9059,13649056,"['Romance', 'Erotica', 'Contemporary', 'Contemporary Romance', 'Erotic Romance', 'Music', 'Adult']",Romance,Erotica,Contemporary,Contemporary Romance,Erotic Romance,Music,Adult,9101.0
9060,18781540,"['Romance', 'Contemporary', 'Contemporary Romance', 'New Adult', 'Erotica', 'Adult', 'Humor']",Romance,Contemporary,Contemporary Romance,New Adult,Erotica,Adult,Humor,9099.0
9061,105687,"['Nonfiction', 'Memoir', 'History', 'Biography', 'Biography Memoir', 'Autobiography', 'School']",Nonfiction,Memoir,History,Biography,Biography Memoir,Autobiography,School,9102.0
9062,122781,"['Travel', 'Nonfiction', 'Memoir', 'Adventure', 'Biography', 'Outdoors', 'Nature']",Travel,Nonfiction,Memoir,Adventure,Biography,Outdoors,Nature,9100.0
9063,10439703,"['Urban Fantasy', 'Fantasy', 'Horror', 'Fiction', 'Paranormal', 'Supernatural', 'Magic']",Urban Fantasy,Fantasy,Horror,Fiction,Paranormal,Supernatural,Magic,9098.0
9064,15561,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Magic', 'Adventure', 'Humor', 'Epic Fantasy']",Fantasy,Fiction,Science Fiction Fantasy,Magic,Adventure,Humor,Epic Fantasy,9103.0
9065,467032,"['Horror', 'Fiction', 'Classics', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller']",Horror,Fiction,Classics,Thriller,Mystery,Suspense,Mystery Thriller,9104.0
9066,10105,"['Historical Fiction', 'Fiction', 'Historical', 'Tudor Period', 'British Literature', 'Romance', '16th Century']",Historical Fiction,Fiction,Historical,Tudor Period,British Literature,Romance,16th Century,9113.0
9067,16279715,"['Romance', 'New Adult', 'Contemporary Romance', 'Contemporary', 'Music', 'Erotica', 'Adult']",Romance,New Adult,Contemporary Romance,Contemporary,Music,Erotica,Adult,9105.0
9068,4364,"['Nonfiction', 'Travel', 'History', 'Indian Literature', 'Asia', 'Cities', 'Memoir']",Nonfiction,Travel,History,Indian Literature,Asia,Cities,Memoir,9111.0
9069,9553503,"['Angels', 'Young Adult', 'Fantasy', 'Paranormal', 'Romance', 'Urban Fantasy', 'Paranormal Romance']",Angels,Young Adult,Fantasy,Paranormal,Romance,Urban Fantasy,Paranormal Romance,9106.0
9070,17504320,"['Romance', 'Sports', 'Sports Romance', 'Contemporary Romance', 'Contemporary', 'Hockey', 'Adult']",Romance,Sports,Sports Romance,Contemporary Romance,Contemporary,Hockey,Adult,9108.0
9071,831470,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Kids', 'Fantasy']",Childrens,Picture Books,Fiction,Classics,Animals,Kids,Fantasy,9112.0
9072,10870589,"['Nonfiction', 'Memoir', 'Biography', 'Audiobook', 'Amish', 'Religion', 'Adult']",Nonfiction,Memoir,Biography,Audiobook,Amish,Religion,Adult,9107.0
9073,13170021,"['Nonfiction', 'History', 'War', 'World War II', 'Science', 'Middle Grade', 'Historical']",Nonfiction,History,War,World War II,Science,Middle Grade,Historical,9110.0
9074,22857396,"['Romance', 'Contemporary Romance', 'Contemporary', 'New Adult', 'Humor', 'Erotica', 'Adult']",Romance,Contemporary Romance,Contemporary,New Adult,Humor,Erotica,Adult,9109.0
9075,132314,"['Classics', 'Poetry', 'Horror', 'Fiction', 'Short Stories', 'Gothic', 'Mystery']",Classics,Poetry,Horror,Fiction,Short Stories,Gothic,Mystery,9114.0
9076,59882,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Mystery', 'Drama', 'Novels']",Romance,Fiction,Chick Lit,Contemporary,Mystery,Drama,Novels,9117.0
